puzzle_size,nAnts_alg0,nAnts_alg2,nAnts_alg3,nAnts_alg4,threads_alg0,threads_alg2,threads_alg3,threads_alg4,numcolonies_alg0,numcolonies_alg2,numcolonies_alg3,numcolonies_alg4,numacs_alg0,numacs_alg2,numacs_alg3,numacs_alg4,q0_alg0,q0_alg2,q0_alg3,q0_alg4,rho_alg0,rho_alg2,rho_alg3,rho_alg4,bve_alg0,bve_alg2,bve_alg3,bve_alg4,timeout_alg0,timeout_alg2,timeout_alg3,timeout_alg4,success_rate_alg0,success_rate_alg2,success_rate_alg3,success_rate_alg4,time_mean_alg0,time_mean_alg2,time_mean_alg3,time_mean_alg4,time_std_alg0,time_std_alg2,time_std_alg3,time_std_alg4,iter_mean_alg0,iter_mean_alg2,iter_mean_alg3,iter_mean_alg4,with_comm_alg0,with_comm_alg2,with_comm_alg3,with_comm_alg4,without_comm_alg0,without_comm_alg2,without_comm_alg3,without_comm_alg4,cp_initial_mean_alg0,cp_initial_mean_alg2,cp_initial_mean_alg3,cp_initial_mean_alg4,cp_ant_mean_alg0,cp_ant_mean_alg2,cp_ant_mean_alg3,cp_ant_mean_alg4,cp_total_mean_alg0,cp_total_mean_alg2,cp_total_mean_alg3,cp_total_mean_alg4,acs_time_mean_alg0,acs_time_mean_alg2,acs_time_mean_alg3,acs_time_mean_alg4,dcm_aco_time_mean_alg0,dcm_aco_time_mean_alg2,dcm_aco_time_mean_alg3,dcm_aco_time_mean_alg4,coop_game_mean_alg0,coop_game_mean_alg2,coop_game_mean_alg3,coop_game_mean_alg4,pheromone_fusion_mean_alg0,pheromone_fusion_mean_alg2,pheromone_fusion_mean_alg3,pheromone_fusion_mean_alg4,public_path_mean_alg0,public_path_mean_alg2,public_path_mean_alg3,public_path_mean_alg4,communication_time_mean_alg0,communication_time_mean_alg2,communication_time_mean_alg3,communication_time_mean_alg4,cp_percentage_alg0,cp_percentage_alg2,cp_percentage_alg3,cp_percentage_alg4,acs_time_percentage_alg0,acs_time_percentage_alg2,acs_time_percentage_alg3,acs_time_percentage_alg4,dcm_aco_time_percentage_alg0,dcm_aco_time_percentage_alg2,dcm_aco_time_percentage_alg3,dcm_aco_time_percentage_alg4,coop_game_percentage_alg0,coop_game_percentage_alg2,coop_game_percentage_alg3,coop_game_percentage_alg4,pheromone_fusion_percentage_alg0,pheromone_fusion_percentage_alg2,pheromone_fusion_percentage_alg3,pheromone_fusion_percentage_alg4,public_path_percentage_alg0,public_path_percentage_alg2,public_path_percentage_alg3,public_path_percentage_alg4,communication_time_percentage_alg0,communication_time_percentage_alg2,communication_time_percentage_alg3,communication_time_percentage_alg4
2020_00004,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086634,0.032566,0.044910,0.019119,0.162398,0.025787,0.034645,0.015713,92.28,31.21,51.02,19.98,N/A,2,N/A,0,N/A,98,N/A,100,0.000087,0.000094,0.000087,0.000090,0.053136,0.018765,0.026942,0.010490,0.053224,0.018859,0.027030,0.010580,0.033411,0.013647,N/A,N/A,N/A,N/A,0.017880,0.008539,N/A,N/A,0.000547,0.000208,N/A,N/A,0.000040,0.000032,N/A,N/A,0.000111,0.000034,N/A,0.000000,N/A,0.000000,61.43,57.91,60.19,55.34,38.57,41.91,N/A,N/A,N/A,N/A,39.81,44.66,N/A,N/A,1.22,1.09,N/A,N/A,0.09,0.17,N/A,N/A,0.25,0.18,N/A,0.00,N/A,0.00
2020_00021,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.090689,0.042655,0.051552,0.020541,0.073027,0.038335,0.047923,0.019695,101.88,41.79,60.95,21.81,N/A,8,N/A,2,N/A,92,N/A,98,0.000084,0.000094,0.000085,0.000089,0.055410,0.024719,0.030746,0.011266,0.055495,0.024812,0.030831,0.011354,0.035194,0.017730,N/A,N/A,N/A,N/A,0.020720,0.009152,N/A,N/A,0.000647,0.000232,N/A,N/A,0.000045,0.000036,N/A,N/A,0.000123,0.000038,N/A,0.000000,N/A,0.000000,61.19,58.17,59.81,55.28,38.81,41.57,N/A,N/A,N/A,N/A,40.19,44.55,N/A,N/A,1.25,1.13,N/A,N/A,0.09,0.18,N/A,N/A,0.24,0.18,N/A,0.00,N/A,0.00
2020_00041,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.092847,0.041580,0.051557,0.014751,0.074941,0.039976,0.052403,0.016889,101.16,39.20,59.26,14.02,N/A,4,N/A,0,N/A,96,N/A,100,0.000094,0.000097,0.000093,0.000103,0.057089,0.024236,0.030764,0.007864,0.057183,0.024333,0.030857,0.007967,0.035664,0.017216,N/A,N/A,N/A,N/A,0.020700,0.006784,N/A,N/A,0.000649,0.000158,N/A,N/A,0.000041,0.000034,N/A,N/A,0.000139,0.000029,N/A,0.000000,N/A,0.000000,61.59,58.52,59.85,54.01,38.41,41.40,N/A,N/A,N/A,N/A,40.15,45.99,N/A,N/A,1.26,1.07,N/A,N/A,0.08,0.23,N/A,N/A,0.27,0.19,N/A,0.00,N/A,0.00
2020_00049,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.110374,0.049421,0.112823,0.047302,0.112295,0.045161,0.119911,0.050303,112.31,42.62,124.69,46.25,N/A,8,N/A,15,N/A,92,N/A,85,0.000090,0.000097,0.000088,0.000093,0.068161,0.028923,0.067936,0.026962,0.068251,0.029020,0.068024,0.027055,0.042122,0.020145,N/A,N/A,N/A,N/A,0.044800,0.019805,N/A,N/A,0.001349,0.000538,N/A,N/A,0.000040,0.000037,N/A,N/A,0.000290,0.000101,N/A,0.000000,N/A,0.000000,61.84,58.72,60.29,57.20,38.16,40.76,N/A,N/A,N/A,N/A,39.71,41.87,N/A,N/A,1.20,1.14,N/A,N/A,0.04,0.08,N/A,N/A,0.26,0.21,N/A,0.00,N/A,0.00
2020_00054,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.085152,0.038023,0.071350,0.030501,0.071406,0.027374,0.060582,0.023868,93.59,38.02,84.57,33.13,N/A,2,N/A,2,N/A,98,N/A,98,0.000094,0.000099,0.000095,0.000098,0.051862,0.021884,0.042398,0.017022,0.051956,0.021983,0.042493,0.017120,0.033195,0.016016,N/A,N/A,N/A,N/A,0.028858,0.013362,N/A,N/A,0.000905,0.000360,N/A,N/A,0.000037,0.000032,N/A,N/A,0.000194,0.000065,N/A,0.000000,N/A,0.000000,61.02,57.81,59.56,56.13,38.98,42.12,N/A,N/A,N/A,N/A,40.45,43.81,N/A,N/A,1.27,1.18,N/A,N/A,0.05,0.11,N/A,N/A,0.27,0.21,N/A,0.00,N/A,0.00
2020_00057,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.064447,0.019617,0.034972,0.014880,0.233931,0.015418,0.030936,0.011827,74.43,19.74,41.64,15.71,N/A,0,N/A,0,N/A,100,N/A,100,0.000088,0.000091,0.000089,0.000091,0.040398,0.011015,0.020937,0.008016,0.040486,0.011106,0.021025,0.008107,0.023960,0.008511,N/A,N/A,N/A,N/A,0.013947,0.006773,N/A,N/A,0.000427,0.000157,N/A,N/A,0.000038,0.000030,N/A,N/A,0.000084,0.000026,N/A,0.000000,N/A,0.000000,62.82,56.62,60.12,54.48,37.18,43.39,N/A,N/A,N/A,N/A,39.88,45.52,N/A,N/A,1.22,1.06,N/A,N/A,0.11,0.20,N/A,N/A,0.24,0.17,N/A,0.00,N/A,0.00
2020_00081,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,99.00,0.127056,0.060898,0.144726,0.061896,0.105298,0.051486,0.128507,0.070795,132.93,57.76,166.79,59.12,N/A,15,N/A,15,N/A,85,N/A,84,0.000095,0.000101,0.000092,0.000097,0.077720,0.035342,0.086285,0.035229,0.077815,0.035443,0.086376,0.035326,0.049241,0.024848,N/A,N/A,N/A,N/A,0.058350,0.026030,N/A,N/A,0.001789,0.000763,N/A,N/A,0.000037,0.000037,N/A,N/A,0.000391,0.000150,N/A,0.000000,N/A,0.000000,61.24,58.20,59.68,57.07,38.76,40.80,N/A,N/A,N/A,N/A,40.32,42.05,N/A,N/A,1.24,1.23,N/A,N/A,0.03,0.06,N/A,N/A,0.27,0.24,N/A,0.00,N/A,0.00
2020_00095,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.091160,0.047405,0.081354,0.027477,0.084280,0.039239,0.069468,0.026473,97.94,48.20,101.33,31.76,N/A,12,N/A,4,N/A,88,N/A,96,0.000104,0.000104,0.000096,0.000101,0.055629,0.027305,0.048157,0.015180,0.055733,0.027409,0.048253,0.015282,0.035427,0.019665,N/A,N/A,N/A,N/A,0.033101,0.012064,N/A,N/A,0.001101,0.000338,N/A,N/A,0.000039,0.000035,N/A,N/A,0.000232,0.000061,N/A,0.000000,N/A,0.000000,61.14,57.82,59.31,55.62,38.86,41.48,N/A,N/A,N/A,N/A,40.69,43.91,N/A,N/A,1.35,1.23,N/A,N/A,0.05,0.13,N/A,N/A,0.29,0.22,N/A,0.00,N/A,0.00
2020_00153,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.102955,0.058871,0.119122,0.040204,0.085789,0.056062,0.118797,0.033970,111.35,57.79,135.79,42.17,N/A,14,N/A,9,N/A,86,N/A,91,0.000096,0.000098,0.000102,0.000101,0.062777,0.034216,0.071015,0.022683,0.062874,0.034314,0.071117,0.022784,0.040082,0.024211,N/A,N/A,N/A,N/A,0.048005,0.017256,N/A,N/A,0.001499,0.000472,N/A,N/A,0.000036,0.000032,N/A,N/A,0.000328,0.000091,N/A,0.000000,N/A,0.000000,61.07,58.29,59.70,56.67,38.93,41.13,N/A,N/A,N/A,N/A,40.30,42.92,N/A,N/A,1.26,1.17,N/A,N/A,0.03,0.08,N/A,N/A,0.28,0.23,N/A,0.00,N/A,0.00
2020_00155,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.093772,0.038078,0.080684,0.041502,0.095592,0.033868,0.085177,0.039461,92.39,33.25,82.35,34.17,N/A,3,N/A,4,N/A,97,N/A,96,0.000091,0.000098,0.000097,0.000106,0.057763,0.022072,0.048642,0.023650,0.057853,0.022170,0.048739,0.023756,0.035918,0.015767,N/A,N/A,N/A,N/A,0.031945,0.017610,N/A,N/A,0.000913,0.000453,N/A,N/A,0.000040,0.000039,N/A,N/A,0.000196,0.000085,N/A,0.000000,N/A,0.000000,61.70,58.22,60.41,57.24,38.30,41.41,N/A,N/A,N/A,N/A,39.59,42.43,N/A,N/A,1.13,1.09,N/A,N/A,0.05,0.09,N/A,N/A,0.24,0.21,N/A,0.00,N/A,0.00
2020_00159,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.093963,0.039855,0.081749,0.035444,0.100766,0.035792,0.067275,0.032245,107.66,41.13,103.05,40.11,N/A,6,N/A,9,N/A,94,N/A,91,0.000100,0.000105,0.000101,0.000103,0.057132,0.022916,0.048372,0.019739,0.057233,0.023022,0.048473,0.019842,0.036731,0.016758,N/A,N/A,N/A,N/A,0.033275,0.015363,N/A,N/A,0.001089,0.000443,N/A,N/A,0.000040,0.000034,N/A,N/A,0.000237,0.000085,N/A,0.000000,N/A,0.000000,60.91,57.76,59.30,55.98,39.09,42.05,N/A,N/A,N/A,N/A,40.70,43.34,N/A,N/A,1.33,1.25,N/A,N/A,0.05,0.10,N/A,N/A,0.29,0.24,N/A,0.00,N/A,0.00
2020_00175,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.067770,0.028354,0.060552,0.027676,0.058758,0.021957,0.049471,0.026648,87.95,32.99,83.34,34.43,N/A,2,N/A,4,N/A,98,N/A,96,0.000104,0.000108,0.000104,0.000108,0.040869,0.015982,0.035446,0.015084,0.040973,0.016090,0.035549,0.015192,0.026797,0.012263,N/A,N/A,N/A,N/A,0.025002,0.012381,N/A,N/A,0.000896,0.000379,N/A,N/A,0.000038,0.000031,N/A,N/A,0.000191,0.000072,N/A,0.000000,N/A,0.000000,60.46,56.75,58.71,54.89,39.54,43.25,N/A,N/A,N/A,N/A,41.29,44.74,N/A,N/A,1.48,1.37,N/A,N/A,0.06,0.11,N/A,N/A,0.32,0.26,N/A,0.00,N/A,0.00
2020_00177,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.097946,0.049757,0.086301,0.040306,0.098379,0.046887,0.085399,0.033481,113.29,51.56,104.97,44.54,N/A,15,N/A,9,N/A,85,N/A,91,0.000098,0.000105,0.000102,0.000107,0.059558,0.028625,0.051185,0.022624,0.059656,0.028730,0.051287,0.022730,0.038290,0.020585,N/A,N/A,N/A,N/A,0.035014,0.017373,N/A,N/A,0.001135,0.000501,N/A,N/A,0.000039,0.000035,N/A,N/A,0.000249,0.000096,N/A,0.000000,N/A,0.000000,60.91,57.74,59.43,56.39,39.09,41.37,N/A,N/A,N/A,N/A,40.57,43.10,N/A,N/A,1.31,1.24,N/A,N/A,0.05,0.09,N/A,N/A,0.29,0.24,N/A,0.00,N/A,0.00
2020_00179,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.105609,0.038711,0.067724,0.025340,0.099677,0.040211,0.062323,0.023534,127.83,40.41,80.22,26.07,N/A,7,N/A,1,N/A,93,N/A,99,0.000105,0.000115,0.000119,0.000121,0.063780,0.021968,0.039906,0.013803,0.063885,0.022083,0.040025,0.013924,0.041724,0.016444,N/A,N/A,N/A,N/A,0.027698,0.011416,N/A,N/A,0.000940,0.000322,N/A,N/A,0.000042,0.000035,N/A,N/A,0.000204,0.000059,N/A,0.000000,N/A,0.000000,60.49,57.05,59.10,54.95,39.51,42.48,N/A,N/A,N/A,N/A,40.90,45.05,N/A,N/A,1.39,1.27,N/A,N/A,0.06,0.14,N/A,N/A,0.30,0.23,N/A,0.00,N/A,0.00
2020_00203,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.101088,0.035082,0.062731,0.017278,0.089754,0.033712,0.060753,0.017577,103.74,31.77,71.73,17.72,N/A,4,N/A,1,N/A,96,N/A,99,0.000093,0.000101,0.000091,0.000097,0.062450,0.020357,0.037727,0.009426,0.062543,0.020458,0.037818,0.009523,0.038544,0.014472,N/A,N/A,N/A,N/A,0.024913,0.007716,N/A,N/A,0.000771,0.000187,N/A,N/A,0.000040,0.000031,N/A,N/A,0.000161,0.000031,N/A,0.000000,N/A,0.000000,61.87,58.31,60.29,55.12,38.13,41.25,N/A,N/A,N/A,N/A,39.71,44.66,N/A,N/A,1.23,1.08,N/A,N/A,0.06,0.18,N/A,N/A,0.26,0.18,N/A,0.00,N/A,0.00
2020_00217,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.113311,0.037675,0.122863,0.044518,0.100709,0.043433,0.140059,0.044454,123.43,37.09,145.86,47.05,N/A,5,N/A,11,N/A,95,N/A,89,0.000091,0.000099,0.000093,0.000100,0.069896,0.021858,0.073578,0.025226,0.069987,0.021957,0.073671,0.025326,0.043325,0.015570,N/A,N/A,N/A,N/A,0.049192,0.018890,N/A,N/A,0.001587,0.000544,N/A,N/A,0.000048,0.000038,N/A,N/A,0.000338,0.000101,N/A,0.000000,N/A,0.000000,61.76,58.28,59.96,56.89,38.23,41.33,N/A,N/A,N/A,N/A,40.04,42.43,N/A,N/A,1.29,1.22,N/A,N/A,0.04,0.09,N/A,N/A,0.28,0.23,N/A,0.00,N/A,0.00
2020_00223,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.084738,0.040935,0.074344,0.035720,0.079927,0.028193,0.061711,0.030523,97.97,41.81,93.39,38.97,N/A,3,N/A,6,N/A,97,N/A,94,0.000096,0.000104,0.000095,0.000106,0.051823,0.023450,0.044123,0.019956,0.051919,0.023554,0.044218,0.020061,0.032818,0.017243,N/A,N/A,N/A,N/A,0.030125,0.015575,N/A,N/A,0.001025,0.000455,N/A,N/A,0.000038,0.000035,N/A,N/A,0.000229,0.000085,N/A,0.000000,N/A,0.000000,61.27,57.54,59.48,56.16,38.73,42.12,N/A,N/A,N/A,N/A,40.52,43.60,N/A,N/A,1.38,1.27,N/A,N/A,0.05,0.10,N/A,N/A,0.31,0.24,N/A,0.00,N/A,0.00
2020_00231,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.106110,0.048197,0.075870,0.035884,0.083184,0.036158,0.066030,0.030518,111.17,44.22,88.17,35.99,N/A,8,N/A,5,N/A,92,N/A,95,0.000094,0.000101,0.000095,0.000102,0.065083,0.027986,0.045380,0.020217,0.065177,0.028087,0.045475,0.020319,0.040933,0.019925,N/A,N/A,N/A,N/A,0.030395,0.015468,N/A,N/A,0.000928,0.000424,N/A,N/A,0.000038,0.000032,N/A,N/A,0.000198,0.000080,N/A,0.000000,N/A,0.000000,61.42,58.28,59.94,56.62,38.58,41.34,N/A,N/A,N/A,N/A,40.06,43.10,N/A,N/A,1.22,1.18,N/A,N/A,0.05,0.09,N/A,N/A,0.26,0.22,N/A,0.00,N/A,0.00
2020_00242,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.262674,0.115065,0.269581,0.093972,0.232422,0.104526,0.252634,0.082020,238.40,84.93,253.26,81.93,N/A,27,N/A,36,N/A,73,N/A,64,0.000108,0.000125,0.000113,0.000112,0.161150,0.067098,0.160800,0.052889,0.161258,0.067223,0.160913,0.053000,0.101417,0.045747,N/A,N/A,N/A,N/A,0.108669,0.038490,N/A,N/A,0.003487,0.001145,N/A,N/A,0.000046,0.000038,N/A,N/A,0.000800,0.000235,N/A,0.000000,N/A,0.000000,61.39,58.42,59.69,56.40,38.61,39.76,N/A,N/A,N/A,N/A,40.31,40.96,N/A,N/A,1.29,1.22,N/A,N/A,0.02,0.04,N/A,N/A,0.30,0.25,N/A,0.00,N/A,0.00
2020_00262,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.240158,0.098663,0.229275,0.083434,0.232120,0.094436,0.265710,0.090557,248.74,89.10,258.38,85.37,N/A,31,N/A,31,N/A,69,N/A,69,0.000098,0.000103,0.000098,0.000102,0.147723,0.057832,0.137548,0.047867,0.147821,0.057935,0.137646,0.047969,0.092337,0.039036,N/A,N/A,N/A,N/A,0.091629,0.034509,N/A,N/A,0.002865,0.001002,N/A,N/A,0.000041,0.000031,N/A,N/A,0.000629,0.000204,N/A,0.000000,N/A,0.000000,61.55,58.72,60.04,57.49,38.45,39.56,N/A,N/A,N/A,N/A,39.96,41.36,N/A,N/A,1.25,1.20,N/A,N/A,0.02,0.04,N/A,N/A,0.27,0.24,N/A,0.00,N/A,0.00
2020_00264,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.146715,0.065174,0.132079,0.052431,0.119216,0.053139,0.129065,0.047796,162.30,63.96,155.57,55.20,N/A,19,N/A,14,N/A,81,N/A,86,0.000092,0.000099,0.000095,0.000098,0.089624,0.037948,0.078586,0.029571,0.089716,0.038047,0.078680,0.029669,0.056999,0.026646,N/A,N/A,N/A,N/A,0.053399,0.022273,N/A,N/A,0.001689,0.000638,N/A,N/A,0.000040,0.000037,N/A,N/A,0.000365,0.000124,N/A,0.000000,N/A,0.000000,61.15,58.38,59.57,56.59,38.85,40.88,N/A,N/A,N/A,N/A,40.43,42.48,N/A,N/A,1.28,1.22,N/A,N/A,0.03,0.07,N/A,N/A,0.28,0.24,N/A,0.00,N/A,0.00
2020_00312,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.187125,0.061979,0.211936,0.062239,0.217726,0.061327,0.194865,0.078037,188.87,55.57,214.44,53.28,N/A,16,N/A,16,N/A,84,N/A,84,0.000087,0.000093,0.000099,0.000104,0.115393,0.036279,0.127427,0.035510,0.115481,0.036372,0.127526,0.035614,0.071644,0.025036,N/A,N/A,N/A,N/A,0.084410,0.025761,N/A,N/A,0.002525,0.000712,N/A,N/A,0.000042,0.000036,N/A,N/A,0.000568,0.000142,N/A,0.000000,N/A,0.000000,61.71,58.68,60.17,57.22,38.29,40.40,N/A,N/A,N/A,N/A,39.83,41.39,N/A,N/A,1.19,1.14,N/A,N/A,0.02,0.06,N/A,N/A,0.27,0.23,N/A,0.00,N/A,0.00
2020_00333,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.174853,0.062005,0.235249,0.077377,0.163057,0.069042,0.224437,0.089002,176.33,56.16,260.49,73.85,N/A,13,N/A,23,N/A,87,N/A,77,0.000090,0.000091,0.000087,0.000094,0.107649,0.036375,0.140676,0.044254,0.107739,0.036466,0.140763,0.044347,0.067114,0.025011,N/A,N/A,N/A,N/A,0.094486,0.031936,N/A,N/A,0.002817,0.000897,N/A,N/A,0.000039,0.000033,N/A,N/A,0.000629,0.000179,N/A,0.000000,N/A,0.000000,61.62,58.81,59.84,57.31,38.38,40.34,N/A,N/A,N/A,N/A,40.16,41.27,N/A,N/A,1.20,1.16,N/A,N/A,0.02,0.04,N/A,N/A,0.27,0.23,N/A,0.00,N/A,0.00
2020_00340,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.205616,0.073177,0.177720,0.067971,0.254078,0.062251,0.197491,0.075115,213.92,67.64,195.73,67.36,N/A,24,N/A,21,N/A,76,N/A,79,0.000089,0.000094,0.000092,0.000093,0.125845,0.042486,0.105689,0.038442,0.125934,0.042580,0.105781,0.038535,0.079682,0.029740,N/A,N/A,N/A,N/A,0.071940,0.028447,N/A,N/A,0.002135,0.000778,N/A,N/A,0.000040,0.000033,N/A,N/A,0.000473,0.000155,N/A,0.000000,N/A,0.000000,61.25,58.19,59.52,56.69,38.75,40.64,N/A,N/A,N/A,N/A,40.48,41.85,N/A,N/A,1.20,1.14,N/A,N/A,0.02,0.05,N/A,N/A,0.27,0.23,N/A,0.00,N/A,0.00
2020_00341,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.186581,0.081768,0.181118,0.072066,0.167636,0.067429,0.160565,0.070749,176.51,67.75,193.11,68.22,N/A,21,N/A,17,N/A,79,N/A,83,0.000088,0.000096,0.000087,0.000093,0.114612,0.048053,0.108791,0.041440,0.114700,0.048149,0.108877,0.041533,0.071881,0.033089,N/A,N/A,N/A,N/A,0.072241,0.030015,N/A,N/A,0.002041,0.000786,N/A,N/A,0.000043,0.000034,N/A,N/A,0.000447,0.000154,N/A,0.000000,N/A,0.000000,61.47,58.88,60.11,57.63,38.53,40.47,N/A,N/A,N/A,N/A,39.89,41.65,N/A,N/A,1.13,1.09,N/A,N/A,0.02,0.05,N/A,N/A,0.25,0.21,N/A,0.00,N/A,0.00
