puzzle_size,nAnts_alg0,nAnts_alg2,nAnts_alg3,nAnts_alg4,threads_alg0,threads_alg2,threads_alg3,threads_alg4,numcolonies_alg0,numcolonies_alg2,numcolonies_alg3,numcolonies_alg4,numacs_alg0,numacs_alg2,numacs_alg3,numacs_alg4,q0_alg0,q0_alg2,q0_alg3,q0_alg4,rho_alg0,rho_alg2,rho_alg3,rho_alg4,bve_alg0,bve_alg2,bve_alg3,bve_alg4,timeout_alg0,timeout_alg2,timeout_alg3,timeout_alg4,success_rate_alg0,success_rate_alg2,success_rate_alg3,success_rate_alg4,time_mean_alg0,time_mean_alg2,time_mean_alg3,time_mean_alg4,time_std_alg0,time_std_alg2,time_std_alg3,time_std_alg4,iter_mean_alg0,iter_mean_alg2,iter_mean_alg3,iter_mean_alg4,with_comm_alg0,with_comm_alg2,with_comm_alg3,with_comm_alg4,without_comm_alg0,without_comm_alg2,without_comm_alg3,without_comm_alg4,cp_initial_mean_alg0,cp_initial_mean_alg2,cp_initial_mean_alg3,cp_initial_mean_alg4,cp_ant_mean_alg0,cp_ant_mean_alg2,cp_ant_mean_alg3,cp_ant_mean_alg4,cp_total_mean_alg0,cp_total_mean_alg2,cp_total_mean_alg3,cp_total_mean_alg4,acs_time_mean_alg0,acs_time_mean_alg2,acs_time_mean_alg3,acs_time_mean_alg4,dcm_aco_time_mean_alg0,dcm_aco_time_mean_alg2,dcm_aco_time_mean_alg3,dcm_aco_time_mean_alg4,coop_game_mean_alg0,coop_game_mean_alg2,coop_game_mean_alg3,coop_game_mean_alg4,pheromone_fusion_mean_alg0,pheromone_fusion_mean_alg2,pheromone_fusion_mean_alg3,pheromone_fusion_mean_alg4,public_path_mean_alg0,public_path_mean_alg2,public_path_mean_alg3,public_path_mean_alg4,communication_time_mean_alg0,communication_time_mean_alg2,communication_time_mean_alg3,communication_time_mean_alg4,cp_percentage_alg0,cp_percentage_alg2,cp_percentage_alg3,cp_percentage_alg4,acs_time_percentage_alg0,acs_time_percentage_alg2,acs_time_percentage_alg3,acs_time_percentage_alg4,dcm_aco_time_percentage_alg0,dcm_aco_time_percentage_alg2,dcm_aco_time_percentage_alg3,dcm_aco_time_percentage_alg4,coop_game_percentage_alg0,coop_game_percentage_alg2,coop_game_percentage_alg3,coop_game_percentage_alg4,pheromone_fusion_percentage_alg0,pheromone_fusion_percentage_alg2,pheromone_fusion_percentage_alg3,pheromone_fusion_percentage_alg4,public_path_percentage_alg0,public_path_percentage_alg2,public_path_percentage_alg3,public_path_percentage_alg4,communication_time_percentage_alg0,communication_time_percentage_alg2,communication_time_percentage_alg3,communication_time_percentage_alg4
2020_00860,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086310,0.036761,0.089265,0.035542,0.066707,0.025533,0.068414,0.026558,94.67,35.29,98.35,35.86,N/A,2,N/A,3,N/A,98,N/A,97,0.000093,0.000097,0.000098,0.000100,0.052740,0.021196,0.053221,0.020002,0.052833,0.021293,0.053319,0.020103,0.033477,0.015446,N/A,N/A,N/A,N/A,0.035947,0.015389,N/A,N/A,0.001132,0.000423,N/A,N/A,0.000046,0.000035,N/A,N/A,0.000259,0.000079,N/A,0.000000,N/A,0.000000,61.21,57.92,59.73,56.56,38.79,42.02,N/A,N/A,N/A,N/A,40.27,43.30,N/A,N/A,1.27,1.19,N/A,N/A,0.05,0.10,N/A,N/A,0.29,0.22,N/A,0.00,N/A,0.00
2020_00861,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.086467,0.036838,0.070568,0.042227,0.068373,0.030227,0.072595,0.040154,97.46,36.82,81.11,36.06,N/A,5,N/A,5,N/A,95,N/A,95,0.000097,0.000100,0.000099,0.000126,0.052563,0.021074,0.041659,0.023453,0.052660,0.021174,0.041758,0.023579,0.033808,0.015538,N/A,N/A,N/A,N/A,0.028809,0.018422,N/A,N/A,0.000935,0.000545,N/A,N/A,0.000040,0.000041,N/A,N/A,0.000211,0.000107,N/A,0.000000,N/A,0.000000,60.90,57.48,59.17,55.84,39.10,42.18,N/A,N/A,N/A,N/A,40.83,43.62,N/A,N/A,1.32,1.29,N/A,N/A,0.06,0.10,N/A,N/A,0.30,0.25,N/A,0.00,N/A,0.00
2020_00869,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.171837,0.067300,0.155636,0.064582,0.173453,0.072669,0.163082,0.053991,148.94,53.59,144.41,57.29,N/A,14,N/A,18,N/A,86,N/A,82,0.000100,0.000099,0.000102,0.000095,0.106388,0.039751,0.094045,0.037285,0.106488,0.039850,0.094147,0.037380,0.065349,0.026986,N/A,N/A,N/A,N/A,0.061489,0.026834,N/A,N/A,0.001909,0.000760,N/A,N/A,0.000054,0.000044,N/A,N/A,0.000441,0.000153,N/A,0.000000,N/A,0.000000,61.97,59.21,60.49,57.88,38.03,40.10,N/A,N/A,N/A,N/A,39.51,41.55,N/A,N/A,1.23,1.18,N/A,N/A,0.03,0.07,N/A,N/A,0.28,0.24,N/A,0.00,N/A,0.00
2020_00875,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.095734,0.044261,0.070314,0.032426,0.081636,0.034287,0.071234,0.029404,98.26,41.27,78.22,32.48,N/A,6,N/A,3,N/A,94,N/A,97,0.000087,0.000091,0.000085,0.000091,0.058971,0.025849,0.042188,0.018274,0.059058,0.025940,0.042273,0.018365,0.036676,0.018217,N/A,N/A,N/A,N/A,0.028041,0.014036,N/A,N/A,0.000858,0.000370,N/A,N/A,0.000042,0.000038,N/A,N/A,0.000178,0.000064,N/A,0.000000,N/A,0.000000,61.69,58.61,60.12,56.64,38.31,41.16,N/A,N/A,N/A,N/A,39.88,43.29,N/A,N/A,1.22,1.14,N/A,N/A,0.06,0.12,N/A,N/A,0.25,0.20,N/A,0.00,N/A,0.00
2020_00885,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.137504,0.052004,0.141558,0.068660,0.116762,0.036589,0.132889,0.061428,134.23,47.04,157.04,65.47,N/A,8,N/A,23,N/A,92,N/A,77,0.000094,0.000098,0.000091,0.000102,0.084601,0.030249,0.084916,0.039279,0.084695,0.030347,0.085007,0.039381,0.052808,0.021410,N/A,N/A,N/A,N/A,0.056551,0.028732,N/A,N/A,0.001694,0.000795,N/A,N/A,0.000039,0.000036,N/A,N/A,0.000369,0.000159,N/A,0.000000,N/A,0.000000,61.59,58.35,60.05,57.36,38.40,41.17,N/A,N/A,N/A,N/A,39.95,41.85,N/A,N/A,1.20,1.16,N/A,N/A,0.03,0.05,N/A,N/A,0.26,0.23,N/A,0.00,N/A,0.00
2020_00890,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.076427,0.029950,0.057776,0.024435,0.062055,0.024713,0.060638,0.025452,84.86,29.74,66.98,26.44,N/A,0,N/A,5,N/A,100,N/A,95,0.000094,0.000100,0.000096,0.000096,0.046713,0.017166,0.034371,0.013492,0.046806,0.017267,0.034466,0.013588,0.029620,0.012684,N/A,N/A,N/A,N/A,0.023309,0.010792,N/A,N/A,0.000745,0.000290,N/A,N/A,0.000040,0.000032,N/A,N/A,0.000160,0.000053,N/A,0.000000,N/A,0.000000,61.24,57.65,59.66,55.61,38.76,42.35,N/A,N/A,N/A,N/A,40.34,44.17,N/A,N/A,1.29,1.19,N/A,N/A,0.07,0.13,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00905,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.085015,0.044511,0.070562,0.031055,0.076030,0.039012,0.058513,0.024942,91.88,42.52,82.80,32.65,N/A,8,N/A,3,N/A,92,N/A,97,0.000099,0.000104,0.000098,0.000105,0.051776,0.025509,0.041897,0.017281,0.051874,0.025613,0.041995,0.017385,0.033141,0.018543,N/A,N/A,N/A,N/A,0.028567,0.013590,N/A,N/A,0.000910,0.000375,N/A,N/A,0.000041,0.000036,N/A,N/A,0.000190,0.000067,N/A,0.000000,N/A,0.000000,61.02,57.54,59.51,55.98,38.98,41.66,N/A,N/A,N/A,N/A,40.48,43.76,N/A,N/A,1.29,1.21,N/A,N/A,0.06,0.11,N/A,N/A,0.27,0.22,N/A,0.00,N/A,0.00
2020_00906,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.091650,0.032905,0.070752,0.032873,0.084759,0.027307,0.058346,0.027837,100.16,32.69,84.82,33.67,N/A,2,N/A,3,N/A,98,N/A,97,0.000096,0.000101,0.000096,0.000105,0.055900,0.018881,0.041986,0.018363,0.055996,0.018982,0.042082,0.018469,0.035654,0.013907,N/A,N/A,N/A,N/A,0.028671,0.014353,N/A,N/A,0.000903,0.000399,N/A,N/A,0.000040,0.000035,N/A,N/A,0.000190,0.000074,N/A,0.000000,N/A,0.000000,61.10,57.69,59.48,56.18,38.90,42.26,N/A,N/A,N/A,N/A,40.52,43.66,N/A,N/A,1.28,1.21,N/A,N/A,0.06,0.11,N/A,N/A,0.27,0.23,N/A,0.00,N/A,0.00
2020_00908,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.069189,0.027333,0.050513,0.022971,0.066119,0.027538,0.049058,0.024638,82.26,29.38,65.74,26.44,N/A,3,N/A,3,N/A,97,N/A,97,0.000104,0.000107,0.000107,0.000110,0.041743,0.015306,0.029622,0.012516,0.041847,0.015412,0.029728,0.012625,0.027342,0.011713,N/A,N/A,N/A,N/A,0.020785,0.010343,N/A,N/A,0.000700,0.000294,N/A,N/A,0.000038,0.000033,N/A,N/A,0.000149,0.000053,N/A,0.000000,N/A,0.000000,60.48,56.39,58.85,54.96,39.52,42.85,N/A,N/A,N/A,N/A,41.15,45.03,N/A,N/A,1.39,1.28,N/A,N/A,0.07,0.14,N/A,N/A,0.29,0.23,N/A,0.00,N/A,0.00
2020_00910,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.107185,0.054054,0.051249,0.020140,0.089322,0.043605,0.047050,0.015092,118.76,51.58,61.26,21.67,N/A,13,N/A,0,N/A,87,N/A,100,0.000100,0.000106,0.000099,0.000102,0.065527,0.031337,0.030488,0.011004,0.065627,0.031443,0.030587,0.011106,0.041559,0.022187,N/A,N/A,N/A,N/A,0.020662,0.009034,N/A,N/A,0.000653,0.000239,N/A,N/A,0.000036,0.000035,N/A,N/A,0.000141,0.000040,N/A,0.000000,N/A,0.000000,61.23,58.17,59.68,55.15,38.77,41.05,N/A,N/A,N/A,N/A,40.32,44.86,N/A,N/A,1.27,1.18,N/A,N/A,0.07,0.17,N/A,N/A,0.27,0.20,N/A,0.00,N/A,0.00
2020_00914,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.098222,0.040066,0.070530,0.030753,0.088208,0.036480,0.068318,0.027818,111.99,40.62,90.57,35.15,N/A,7,N/A,5,N/A,93,N/A,95,0.000102,0.000109,0.000101,0.000104,0.059461,0.022856,0.041554,0.017041,0.059563,0.022964,0.041656,0.017145,0.038660,0.016936,N/A,N/A,N/A,N/A,0.028875,0.013509,N/A,N/A,0.000937,0.000379,N/A,N/A,0.000036,0.000033,N/A,N/A,0.000194,0.000070,N/A,0.000000,N/A,0.000000,60.64,57.32,59.06,55.75,39.36,42.27,N/A,N/A,N/A,N/A,40.94,43.93,N/A,N/A,1.33,1.23,N/A,N/A,0.05,0.11,N/A,N/A,0.28,0.23,N/A,0.00,N/A,0.00
2020_00917,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.078779,0.039781,0.084414,0.031830,0.080480,0.031754,0.076461,0.023870,95.19,41.65,108.95,33.59,N/A,7,N/A,2,N/A,93,N/A,98,0.000102,0.000109,0.000104,0.000116,0.047707,0.022661,0.049672,0.017657,0.047808,0.022770,0.049776,0.017773,0.030971,0.016843,N/A,N/A,N/A,N/A,0.034638,0.013999,N/A,N/A,0.001139,0.000417,N/A,N/A,0.000040,0.000038,N/A,N/A,0.000244,0.000077,N/A,0.000000,N/A,0.000000,60.69,57.24,58.97,55.84,39.31,42.34,N/A,N/A,N/A,N/A,41.03,43.98,N/A,N/A,1.35,1.31,N/A,N/A,0.05,0.12,N/A,N/A,0.29,0.24,N/A,0.00,N/A,0.00
2020_00932,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.079456,0.035397,0.059685,0.033386,0.066858,0.027611,0.051661,0.029209,91.77,35.98,70.68,37.16,N/A,2,N/A,5,N/A,98,N/A,95,0.000106,0.000112,0.000110,0.000110,0.048149,0.020144,0.035163,0.018451,0.048255,0.020256,0.035273,0.018561,0.031202,0.015050,N/A,N/A,N/A,N/A,0.024412,0.014680,N/A,N/A,0.000821,0.000427,N/A,N/A,0.000040,0.000032,N/A,N/A,0.000183,0.000083,N/A,0.000000,N/A,0.000000,60.73,57.22,59.10,55.60,39.27,42.52,N/A,N/A,N/A,N/A,40.90,43.97,N/A,N/A,1.38,1.28,N/A,N/A,0.07,0.10,N/A,N/A,0.31,0.25,N/A,0.00,N/A,0.00
2020_00939,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.062317,0.027620,0.057456,0.026020,0.060934,0.025129,0.052681,0.021551,72.75,29.37,72.65,29.84,N/A,2,N/A,2,N/A,98,N/A,98,0.000107,0.000110,0.000105,0.000109,0.037731,0.015566,0.033872,0.014290,0.037838,0.015675,0.033976,0.014399,0.024479,0.011845,N/A,N/A,N/A,N/A,0.023480,0.011546,N/A,N/A,0.000784,0.000332,N/A,N/A,0.000041,0.000032,N/A,N/A,0.000166,0.000059,N/A,0.000000,N/A,0.000000,60.72,56.75,59.13,55.34,39.28,42.89,N/A,N/A,N/A,N/A,40.87,44.37,N/A,N/A,1.36,1.28,N/A,N/A,0.07,0.12,N/A,N/A,0.29,0.23,N/A,0.00,N/A,0.00
2020_00942,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.081183,0.040740,0.063111,0.029788,0.059254,0.030311,0.052566,0.028140,97.18,44.21,80.93,34.43,N/A,8,N/A,4,N/A,92,N/A,96,0.000106,0.000110,0.000103,0.000106,0.049040,0.023271,0.037044,0.016431,0.049145,0.023381,0.037147,0.016537,0.032038,0.017251,N/A,N/A,N/A,N/A,0.025964,0.013195,N/A,N/A,0.000880,0.000390,N/A,N/A,0.000037,0.000029,N/A,N/A,0.000198,0.000074,N/A,0.000000,N/A,0.000000,60.54,57.39,58.86,55.52,39.46,42.34,N/A,N/A,N/A,N/A,41.14,44.30,N/A,N/A,1.39,1.31,N/A,N/A,0.06,0.10,N/A,N/A,0.31,0.25,N/A,0.00,N/A,0.00
2020_00950,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.077427,0.040739,0.059054,0.021202,0.057759,0.031957,0.053063,0.024204,92.65,43.68,76.99,24.65,N/A,7,N/A,2,N/A,93,N/A,98,0.000102,0.000108,0.000105,0.000105,0.046753,0.023191,0.034638,0.011491,0.046854,0.023299,0.034743,0.011596,0.030573,0.017296,N/A,N/A,N/A,N/A,0.024311,0.009595,N/A,N/A,0.000814,0.000269,N/A,N/A,0.000039,0.000034,N/A,N/A,0.000171,0.000049,N/A,0.000000,N/A,0.000000,60.51,57.19,58.83,54.69,39.49,42.46,N/A,N/A,N/A,N/A,41.17,45.26,N/A,N/A,1.38,1.27,N/A,N/A,0.07,0.16,N/A,N/A,0.29,0.23,N/A,0.00,N/A,0.00
2020_00952,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.112704,0.055341,0.062674,0.029167,0.093015,0.046222,0.052283,0.024149,129.53,57.23,78.13,32.55,N/A,15,N/A,3,N/A,85,N/A,97,0.000101,0.000106,0.000100,0.000105,0.068246,0.031851,0.036905,0.016029,0.068347,0.031956,0.037006,0.016134,0.044357,0.023039,N/A,N/A,N/A,N/A,0.025668,0.012916,N/A,N/A,0.000828,0.000357,N/A,N/A,0.000039,0.000031,N/A,N/A,0.000174,0.000065,N/A,0.000000,N/A,0.000000,60.64,57.74,59.04,55.32,39.36,41.63,N/A,N/A,N/A,N/A,40.96,44.28,N/A,N/A,1.32,1.22,N/A,N/A,0.06,0.11,N/A,N/A,0.28,0.22,N/A,0.00,N/A,0.00
2020_00960,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.121653,0.056479,0.121929,0.050411,0.119266,0.051524,0.115443,0.044100,129.27,48.57,133.48,48.62,N/A,12,N/A,11,N/A,88,N/A,89,0.000092,0.000106,0.000098,0.000101,0.074556,0.032929,0.073023,0.028635,0.074648,0.033035,0.073121,0.028736,0.047005,0.023047,N/A,N/A,N/A,N/A,0.048808,0.021311,N/A,N/A,0.001509,0.000597,N/A,N/A,0.000045,0.000037,N/A,N/A,0.000340,0.000115,N/A,0.000000,N/A,0.000000,61.36,58.49,59.97,57.00,38.64,40.81,N/A,N/A,N/A,N/A,40.03,42.27,N/A,N/A,1.24,1.18,N/A,N/A,0.04,0.07,N/A,N/A,0.28,0.23,N/A,0.00,N/A,0.00
2020_00961,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.121134,0.041477,0.102936,0.041446,0.109765,0.033171,0.095237,0.041847,126.72,40.91,115.90,41.98,N/A,5,N/A,9,N/A,95,N/A,91,0.000101,0.000101,0.000098,0.000105,0.073840,0.023879,0.060950,0.023168,0.073941,0.023981,0.061049,0.023273,0.047193,0.017385,N/A,N/A,N/A,N/A,0.041887,0.017969,N/A,N/A,0.001355,0.000518,N/A,N/A,0.000043,0.000035,N/A,N/A,0.000304,0.000097,N/A,0.000000,N/A,0.000000,61.04,57.82,59.31,56.15,38.96,41.91,N/A,N/A,N/A,N/A,40.69,43.36,N/A,N/A,1.32,1.25,N/A,N/A,0.04,0.08,N/A,N/A,0.29,0.23,N/A,0.00,N/A,0.00
2020_00964,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.079748,0.033812,0.063085,0.023128,0.072896,0.043954,0.059170,0.021399,82.88,33.37,78.50,25.30,N/A,7,N/A,0,N/A,93,N/A,100,0.000107,0.000100,0.000096,0.000100,0.048343,0.019304,0.037207,0.012687,0.048450,0.019405,0.037303,0.012787,0.031298,0.014302,N/A,N/A,N/A,N/A,0.025782,0.010341,N/A,N/A,0.000822,0.000279,N/A,N/A,0.000041,0.000034,N/A,N/A,0.000179,0.000049,N/A,0.000000,N/A,0.000000,60.75,57.39,59.13,55.29,39.25,42.30,N/A,N/A,N/A,N/A,40.87,44.71,N/A,N/A,1.30,1.21,N/A,N/A,0.07,0.15,N/A,N/A,0.28,0.21,N/A,0.00,N/A,0.00
2020_00966,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.091170,0.041913,0.070477,0.027353,0.071364,0.033392,0.064003,0.022311,105.41,42.85,89.60,30.10,N/A,9,N/A,2,N/A,91,N/A,98,0.000107,0.000112,0.000104,0.000114,0.055294,0.024112,0.041449,0.014970,0.055401,0.024224,0.041553,0.015085,0.035769,0.017549,N/A,N/A,N/A,N/A,0.028924,0.012163,N/A,N/A,0.000996,0.000354,N/A,N/A,0.000037,0.000034,N/A,N/A,0.000215,0.000065,N/A,0.000000,N/A,0.000000,60.77,57.80,58.96,55.15,39.23,41.87,N/A,N/A,N/A,N/A,41.04,44.47,N/A,N/A,1.41,1.30,N/A,N/A,0.05,0.12,N/A,N/A,0.31,0.24,N/A,0.00,N/A,0.00
2020_00968,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.058597,0.033080,0.057100,0.023377,0.064147,0.024780,0.054423,0.021419,74.67,37.79,78.03,26.28,N/A,4,N/A,2,N/A,96,N/A,98,0.000111,0.000117,0.000114,0.000127,0.035233,0.018650,0.033181,0.012545,0.035343,0.018767,0.033295,0.012672,0.023253,0.014231,N/A,N/A,N/A,N/A,0.023806,0.010659,N/A,N/A,0.000869,0.000330,N/A,N/A,0.000041,0.000038,N/A,N/A,0.000189,0.000072,N/A,0.000000,N/A,0.000000,60.32,56.73,58.31,54.21,39.68,43.02,N/A,N/A,N/A,N/A,41.69,45.59,N/A,N/A,1.52,1.41,N/A,N/A,0.07,0.16,N/A,N/A,0.33,0.31,N/A,0.00,N/A,0.00
2020_00986,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.074117,0.032184,0.056015,0.023707,0.066296,0.034421,0.047984,0.025038,81.54,32.19,65.64,24.93,N/A,3,N/A,4,N/A,97,N/A,96,0.000108,0.000113,0.000108,0.000111,0.044732,0.018170,0.032904,0.012836,0.044840,0.018283,0.033012,0.012948,0.029277,0.013857,N/A,N/A,N/A,N/A,0.023003,0.010671,N/A,N/A,0.000761,0.000297,N/A,N/A,0.000039,0.000029,N/A,N/A,0.000165,0.000055,N/A,0.000000,N/A,0.000000,60.50,56.81,58.93,54.62,39.50,43.05,N/A,N/A,N/A,N/A,41.07,45.01,N/A,N/A,1.36,1.25,N/A,N/A,0.07,0.12,N/A,N/A,0.30,0.23,N/A,0.00,N/A,0.00
2020_00993,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.093518,0.037329,0.078515,0.026605,0.079717,0.036238,0.085257,0.023802,94.96,34.35,87.19,28.14,N/A,4,N/A,2,N/A,96,N/A,98,0.000114,0.000117,0.000108,0.000106,0.056852,0.021359,0.046615,0.014767,0.056966,0.021475,0.046722,0.014873,0.036553,0.015842,N/A,N/A,N/A,N/A,0.031793,0.011678,N/A,N/A,0.001024,0.000316,N/A,N/A,0.000041,0.000033,N/A,N/A,0.000223,0.000057,N/A,0.000000,N/A,0.000000,60.91,57.53,59.51,55.90,39.09,42.44,N/A,N/A,N/A,N/A,40.49,43.89,N/A,N/A,1.30,1.19,N/A,N/A,0.05,0.13,N/A,N/A,0.28,0.21,N/A,0.00,N/A,0.00
2020_00997,10,10,3,3,N/A,3,N/A,3,N/A,N/A,3,3,N/A,N/A,2,2,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.005,0.005,0.005,0.005,5.0,5.0,5.0,5.0,100.00,100.00,100.00,100.00,0.216231,0.089030,0.152449,0.067492,0.228626,0.099566,0.137614,0.056173,232.24,83.96,177.07,64.16,N/A,29,N/A,23,N/A,71,N/A,77,0.000100,0.000102,0.000100,0.000112,0.131030,0.051348,0.090193,0.037820,0.131130,0.051450,0.090293,0.037932,0.085101,0.036312,N/A,N/A,N/A,N/A,0.062156,0.028612,N/A,N/A,0.001940,0.000980,N/A,N/A,0.000039,0.000041,N/A,N/A,0.000431,0.000167,N/A,0.000000,N/A,0.000000,60.64,57.79,59.23,56.20,39.36,40.79,N/A,N/A,N/A,N/A,40.77,42.39,N/A,N/A,1.27,1.45,N/A,N/A,0.03,0.06,N/A,N/A,0.28,0.25,N/A,0.00,N/A,0.00
